id,temperature,humidity,year,month,date_of_month,day_of_week,hour,created_at
"18271","22.01","37.00","2015","05","23","6","10","1432345001"
"18272","22.02","36.99","2015","05","23","6","10","1432345301"
"18273","22.05","36.95","2015","05","23","6","10","1432345601"
"18274","22.05","36.95","2015","05","23","6","10","1432345901"
"18275","22.21","36.78","2015","05","23","6","10","1432346201"
"18276","22.02","36.98","2015","05","23","6","11","1432346501"
"18277","22.01","37.00","2015","05","23","6","11","1432346801"
"18278","22.01","36.99","2015","05","23","6","11","1432347101"
"18279","22.01","37.00","2015","05","23","6","11","1432347401"
"18280","22.00","37.01","2015","05","23","6","11","1432347701"
"18281","22.00","37.00","2015","05","23","6","11","1432348001"
"18282","22.00","36.97","2015","05","23","6","11","1432348301"
"18283","22.00","36.97","2015","05","23","6","11","1432348601"
"18284","22.00","36.97","2015","05","23","6","11","1432348901"
"18285","22.00","36.91","2015","05","23","6","11","1432349201"
"18286","22.00","36.91","2015","05","23","6","11","1432349501"
"18287","22.00","36.85","2015","05","23","6","11","1432349801"
"18288","22.00","36.74","2015","05","23","6","12","1432350101"
"18289","22.00","36.29","2015","05","23","6","12","1432350401"
"18290","22.00","36.09","2015","05","23","6","12","1432350701"
"18291","22.00","36.06","2015","05","23","6","12","1432351001"
"18292","22.00","36.05","2015","05","23","6","12","1432351301"
"18293","22.00","36.03","2015","05","23","6","12","1432351601"
"18294","22.00","36.02","2015","05","23","6","12","1432351901"
"18295","22.00","36.01","2015","05","23","6","12","1432352201"
"18296","22.00","36.02","2015","05","23","6","12","1432352501"
"18297","22.00","35.98","2015","05","23","6","12","1432352801"
"18298","22.00","35.07","2015","05","23","6","12","1432353101"
"18299","22.00","35.00","2015","05","23","6","12","1432353402"
"18300","22.01","35.02","2015","05","23","6","13","1432353702"
"18301","22.00","35.08","2015","05","23","6","13","1432354002"
"18302","22.00","35.05","2015","05","23","6","13","1432354302"
"18303","22.00","35.02","2015","05","23","6","13","1432354602"
"18304","22.00","35.01","2015","05","23","6","13","1432354902"
"18305","22.00","35.01","2015","05","23","6","13","1432355202"
"18306","22.00","35.00","2015","05","23","6","13","1432355502"
"18307","22.01","35.01","2015","05","23","6","13","1432355802"
"18308","22.00","35.03","2015","05","23","6","13","1432356102"
"18309","22.00","35.03","2015","05","23","6","13","1432356402"
"18310","22.00","35.02","2015","05","23","6","13","1432356702"
"18311","22.00","35.03","2015","05","23","6","13","1432357002"
"18312","22.00","35.01","2015","05","23","6","14","1432357302"
"18313","22.00","35.01","2015","05","23","6","14","1432357602"
"18314","22.00","35.01","2015","05","23","6","14","1432357902"
"18315","22.00","35.01","2015","05","23","6","14","1432358202"
"18316","22.01","35.00","2015","05","23","6","14","1432358502"
"18317","22.00","35.00","2015","05","23","6","14","1432358802"
"18318","22.00","35.00","2015","05","23","6","14","1432359102"
"18319","22.00","35.00","2015","05","23","6","14","1432359402"
"18320","22.00","35.00","2015","05","23","6","14","1432359702"
"18321","22.00","35.00","2015","05","23","6","14","1432360002"
"18322","22.00","35.00","2015","05","23","6","14","1432360302"
"18323","22.00","35.01","2015","05","23","6","14","1432360602"
"18324","22.00","35.00","2015","05","23","6","15","1432360902"
"18325","22.01","35.00","2015","05","23","6","15","1432361202"
"18326","22.00","35.00","2015","05","23","6","15","1432361502"
"18327","22.00","35.00","2015","05","23","6","15","1432361802"
"18328","22.00","35.00","2015","05","23","6","15","1432362102"
"18329","22.01","34.99","2015","05","23","6","15","1432362402"
"18330","22.01","35.00","2015","05","23","6","15","1432362702"
"18331","22.01","34.99","2015","05","23","6","15","1432363002"
"18332","22.01","34.99","2015","05","23","6","15","1432363302"
"18333","22.04","34.97","2015","05","23","6","15","1432363602"
"18334","22.26","34.73","2015","05","23","6","15","1432363902"
"18335","22.36","34.63","2015","05","23","6","15","1432364202"
"18336","22.55","34.45","2015","05","23","6","16","1432364502"
"18337","22.76","34.25","2015","05","23","6","16","1432364802"
"18338","22.93","34.07","2015","05","23","6","16","1432365102"
"18339","23.00","34.00","2015","05","23","6","16","1432365402"
"18340","23.00","34.00","2015","05","23","6","16","1432365702"
"18341","23.00","34.00","2015","05","23","6","16","1432366002"
"18342","23.00","33.85","2015","05","23","6","16","1432366302"
"18343","23.00","33.21","2015","05","23","6","16","1432366602"
"18344","23.00","33.13","2015","05","23","6","16","1432366902"
"18345","23.00","33.25","2015","05","23","6","16","1432367202"
"18346","23.00","33.40","2015","05","23","6","16","1432367502"
"18347","23.00","33.16","2015","05","23","6","16","1432367803"
"18348","23.00","33.15","2015","05","23","6","17","1432368103"
"18349","23.00","33.39","2015","05","23","6","17","1432368403"
"18350","23.00","33.98","2015","05","23","6","17","1432368703"
"18351","23.00","34.00","2015","05","23","6","17","1432369003"
"18352","23.00","34.00","2015","05","23","6","17","1432369303"
"18353","23.00","33.99","2015","05","23","6","17","1432369603"
"18354","23.00","33.96","2015","05","23","6","17","1432369903"
"18355","23.00","33.86","2015","05","23","6","17","1432370203"
"18356","23.00","33.68","2015","05","23","6","17","1432370503"
"18357","23.00","33.74","2015","05","23","6","17","1432370803"
"18358","23.00","33.94","2015","05","23","6","17","1432371103"
"18359","23.00","33.92","2015","05","23","6","17","1432371403"
"18360","23.00","33.87","2015","05","23","6","18","1432371703"
"18361","22.97","33.94","2015","05","23","6","18","1432372003"
"18362","22.81","34.11","2015","05","23","6","18","1432372303"
"18363","22.40","34.54","2015","05","23","6","18","1432372603"
"18364","22.14","34.80","2015","05","23","6","18","1432372903"
"18365","22.09","34.83","2015","05","23","6","18","1432373203"
"18366","22.02","34.93","2015","05","23","6","18","1432373503"
"18367","22.02","34.91","2015","05","23","6","18","1432373803"
"18368","22.01","34.56","2015","05","23","6","18","1432374103"
"18369","22.01","34.09","2015","05","23","6","18","1432374403"
"18370","22.01","34.02","2015","05","23","6","18","1432374703"
"18371","22.00","34.01","2015","05","23","6","18","1432375003"
"18372","22.00","34.02","2015","05","23","6","19","1432375303"
"18373","22.00","34.01","2015","05","23","6","19","1432375603"
"18374","22.00","34.00","2015","05","23","6","19","1432375903"
"18375","22.00","34.02","2015","05","23","6","19","1432376203"
"18376","22.00","34.01","2015","05","23","6","19","1432376503"
"18377","22.00","34.00","2015","05","23","6","19","1432376803"
"18378","22.00","34.01","2015","05","23","6","19","1432377103"
"18379","22.00","34.00","2015","05","23","6","19","1432377403"
"18380","22.00","34.00","2015","05","23","6","19","1432377703"
"18381","22.00","34.01","2015","05","23","6","19","1432378003"
"18382","22.00","34.00","2015","05","23","6","19","1432378303"
"18383","22.00","34.00","2015","05","23","6","19","1432378603"
"18384","22.00","34.01","2015","05","23","6","20","1432378903"
"18385","22.00","34.00","2015","05","23","6","20","1432379203"
"18386","22.00","34.00","2015","05","23","6","20","1432379503"
"18387","22.00","34.00","2015","05","23","6","20","1432379803"
"18388","22.00","34.00","2015","05","23","6","20","1432380103"
"18389","22.00","34.00","2015","05","23","6","20","1432380403"
"18390","22.00","34.00","2015","05","23","6","20","1432380703"
"18391","22.00","34.00","2015","05","23","6","20","1432381003"
"18392","22.00","34.00","2015","05","23","6","20","1432381303"
"18393","21.90","34.01","2015","05","23","6","20","1432381603"
"18394","21.65","34.00","2015","05","23","6","20","1432381904"
"18395","21.41","34.00","2015","05","23","6","20","1432382204"
"18396","21.24","34.00","2015","05","23","6","21","1432382504"
"18397","21.21","34.00","2015","05","23","6","21","1432382804"
"18398","21.04","34.00","2015","05","23","6","21","1432383104"
"18399","21.16","34.00","2015","05","23","6","21","1432383404"
"18400","21.11","34.00","2015","05","23","6","21","1432383704"
"18401","21.11","34.00","2015","05","23","6","21","1432384004"
"18402","21.17","34.01","2015","05","23","6","21","1432384304"
"18403","21.03","34.00","2015","05","23","6","21","1432384604"
"18404","21.04","34.00","2015","05","23","6","21","1432384904"
"18405","21.09","34.00","2015","05","23","6","21","1432385204"
"18406","21.03","34.00","2015","05","23","6","21","1432385504"
"18407","21.06","34.00","2015","05","23","6","21","1432385804"
"18408","21.00","34.00","2015","05","23","6","22","1432386104"
"18409","21.00","34.00","2015","05","23","6","22","1432386404"
"18410","21.01","34.00","2015","05","23","6","22","1432386704"
"18411","21.00","34.00","2015","05","23","6","22","1432387004"
"18412","21.00","34.00","2015","05","23","6","22","1432387304"
"18413","21.00","34.00","2015","05","23","6","22","1432387604"
"18414","21.00","34.00","2015","05","23","6","22","1432387904"
"18415","21.00","34.01","2015","05","23","6","22","1432388204"
"18416","21.00","34.01","2015","05","23","6","22","1432388504"
"18417","21.01","34.00","2015","05","23","6","22","1432388804"
"18418","21.00","34.00","2015","05","23","6","22","1432389104"
"18419","21.00","34.00","2015","05","23","6","22","1432389404"
"18420","21.00","34.00","2015","05","23","6","23","1432389704"
"18421","21.00","34.00","2015","05","23","6","23","1432390004"
"18422","21.00","34.00","2015","05","23","6","23","1432390304"
"18423","21.00","34.00","2015","05","23","6","23","1432390604"
"18424","21.00","34.00","2015","05","23","6","23","1432390904"
"18425","21.00","34.00","2015","05","23","6","23","1432391204"
"18426","21.00","34.01","2015","05","23","6","23","1432391504"
"18427","21.00","34.00","2015","05","23","6","23","1432391804"
"18428","21.00","34.00","2015","05","23","6","23","1432392104"
"18429","21.00","34.00","2015","05","23","6","23","1432392404"
"18430","21.00","34.00","2015","05","23","6","23","1432392704"
"18431","21.00","34.01","2015","05","23","6","23","1432393004"
"18432","20.99","34.02","2015","05","24","0","00","1432393304"
"18433","21.00","34.00","2015","05","24","0","00","1432393604"
"18434","20.99","34.02","2015","05","24","0","00","1432393904"
"18435","20.92","34.09","2015","05","24","0","00","1432394204"
"18436","20.68","34.33","2015","05","24","0","00","1432394504"
"18437","20.92","34.10","2015","05","24","0","00","1432394804"
"18438","20.97","34.03","2015","05","24","0","00","1432395104"
"18439","20.31","34.69","2015","05","24","0","00","1432395404"
"18440","20.00","35.00","2015","05","24","0","00","1432395704"
"18441","20.01","35.00","2015","05","24","0","00","1432396004"
"18442","20.00","35.02","2015","05","24","0","00","1432396305"
"18443","20.00","35.02","2015","05","24","0","00","1432396605"
"18444","20.01","35.02","2015","05","24","0","01","1432396905"
"18445","20.00","35.01","2015","05","24","0","01","1432397205"
"18446","20.00","35.04","2015","05","24","0","01","1432397505"
"18447","20.00","35.04","2015","05","24","0","01","1432397805"
"18448","20.00","35.06","2015","05","24","0","01","1432398105"
"18449","20.01","35.10","2015","05","24","0","01","1432398405"
"18450","20.00","35.13","2015","05","24","0","01","1432398705"
"18451","20.00","35.21","2015","05","24","0","01","1432399005"
"18452","20.00","35.30","2015","05","24","0","01","1432399305"
"18453","20.00","35.34","2015","05","24","0","01","1432399605"
"18454","20.00","35.30","2015","05","24","0","01","1432399905"
"18455","20.00","35.22","2015","05","24","0","01","1432400205"
"18456","20.00","35.27","2015","05","24","0","02","1432400505"
"18457","20.00","35.34","2015","05","24","0","02","1432400805"
"18458","20.00","35.26","2015","05","24","0","02","1432401105"
"18459","20.00","35.33","2015","05","24","0","02","1432401405"
"18460","20.00","35.33","2015","05","24","0","02","1432401705"
"18461","20.00","35.41","2015","05","24","0","02","1432402005"
"18462","20.00","35.46","2015","05","24","0","02","1432402305"
"18463","20.00","35.66","2015","05","24","0","02","1432402605"
"18464","20.00","35.55","2015","05","24","0","02","1432402905"
"18465","20.00","35.45","2015","05","24","0","02","1432403205"
"18466","20.00","35.37","2015","05","24","0","02","1432403505"
"18467","20.00","35.39","2015","05","24","0","02","1432403805"
"18468","19.99","35.44","2015","05","24","0","03","1432404105"
"18469","19.85","35.38","2015","05","24","0","03","1432404405"
"18470","19.37","35.45","2015","05","24","0","03","1432404705"
"18471","19.34","35.58","2015","05","24","0","03","1432405005"
"18472","19.63","35.78","2015","05","24","0","03","1432405305"
"18473","19.17","35.94","2015","05","24","0","03","1432405605"
"18474","19.05","35.98","2015","05","24","0","03","1432405905"
"18475","19.12","35.98","2015","05","24","0","03","1432406205"
"18476","19.74","36.00","2015","05","24","0","03","1432406505"
"18477","19.87","36.00","2015","05","24","0","03","1432406805"
"18478","19.52","36.00","2015","05","24","0","03","1432407105"
"18479","19.19","36.00","2015","05","24","0","03","1432407405"
"18480","19.01","36.00","2015","05","24","0","04","1432407705"
"18481","19.01","36.00","2015","05","24","0","04","1432408005"
"18482","19.01","36.00","2015","05","24","0","04","1432408305"
"18483","19.01","36.00","2015","05","24","0","04","1432408605"
"18484","19.01","36.00","2015","05","24","0","04","1432408905"
"18485","19.00","36.00","2015","05","24","0","04","1432409205"
"18486","19.00","36.00","2015","05","24","0","04","1432409505"
"18487","19.00","36.00","2015","05","24","0","04","1432409805"
"18488","19.00","36.00","2015","05","24","0","04","1432410105"
"18489","19.01","36.00","2015","05","24","0","04","1432410405"
"18490","19.00","36.00","2015","05","24","0","04","1432410706"
"18491","19.00","36.00","2015","05","24","0","04","1432411006"
"18492","19.01","36.00","2015","05","24","0","05","1432411306"
"18493","19.00","36.00","2015","05","24","0","05","1432411606"
"18494","19.00","36.00","2015","05","24","0","05","1432411906"
"18495","19.00","36.00","2015","05","24","0","05","1432412206"
"18496","19.00","35.98","2015","05","24","0","05","1432412506"
"18497","18.96","36.02","2015","05","24","0","05","1432412806"
"18498","19.00","35.99","2015","05","24","0","05","1432413106"
"18499","19.00","35.99","2015","05","24","0","05","1432413406"
"18500","19.00","35.99","2015","05","24","0","05","1432413706"
"18501","19.00","36.00","2015","05","24","0","05","1432414006"
"18502","19.00","36.00","2015","05","24","0","05","1432414306"
"18503","19.00","36.00","2015","05","24","0","05","1432414606"
"18504","19.00","36.00","2015","05","24","0","06","1432414906"
"18505","19.00","36.00","2015","05","24","0","06","1432415206"
"18506","19.00","36.00","2015","05","24","0","06","1432415506"
"18507","19.00","36.00","2015","05","24","0","06","1432415806"
"18508","19.00","36.00","2015","05","24","0","06","1432416106"
"18509","19.00","36.01","2015","05","24","0","06","1432416406"
"18510","19.01","36.00","2015","05","24","0","06","1432416706"
"18511","19.00","36.00","2015","05","24","0","06","1432417006"
"18512","19.00","36.00","2015","05","24","0","06","1432417306"
"18513","19.00","36.00","2015","05","24","0","06","1432417606"
"18514","19.11","36.00","2015","05","24","0","06","1432417906"
"18515","19.05","36.00","2015","05","24","0","06","1432418206"
"18516","19.24","36.00","2015","05","24","0","07","1432418506"
"18517","19.90","36.00","2015","05","24","0","07","1432418806"
"18518","20.00","36.00","2015","05","24","0","07","1432419106"
"18519","20.00","36.00","2015","05","24","0","07","1432419406"
"18520","20.00","36.00","2015","05","24","0","07","1432419706"
"18521","20.00","36.00","2015","05","24","0","07","1432420006"
"18522","20.00","36.00","2015","05","24","0","07","1432420306"
"18523","20.00","36.00","2015","05","24","0","07","1432420606"
"18524","20.00","36.00","2015","05","24","0","07","1432420906"
"18525","20.00","36.00","2015","05","24","0","07","1432421206"
"18526","20.00","36.00","2015","05","24","0","07","1432421506"
"18527","20.00","36.00","2015","05","24","0","07","1432421806"
"18528","20.00","36.01","2015","05","24","0","08","1432422106"
"18529","20.00","36.00","2015","05","24","0","08","1432422406"
"18530","20.00","36.00","2015","05","24","0","08","1432422706"
"18531","20.22","35.80","2015","05","24","0","08","1432423006"
"18532","20.89","35.13","2015","05","24","0","08","1432423306"
"18533","20.89","35.13","2015","05","24","0","08","1432423606"
"18534","20.77","35.23","2015","05","24","0","08","1432423906"
"18535","21.00","35.02","2015","05","24","0","08","1432424206"
"18536","21.00","35.00","2015","05","24","0","08","1432424506"
"18537","21.00","35.01","2015","05","24","0","08","1432424806"
"18538","21.00","35.01","2015","05","24","0","08","1432425106"
"18539","21.00","35.00","2015","05","24","0","08","1432425406"
"18540","21.00","35.00","2015","05","24","0","09","1432425706"
"18541","21.00","34.94","2015","05","24","0","09","1432426007"
"18542","21.00","34.65","2015","05","24","0","09","1432426307"
"18543","21.00","34.90","2015","05","24","0","09","1432426607"
"18544","21.00","35.00","2015","05","24","0","09","1432426907"
"18545","21.01","34.99","2015","05","24","0","09","1432427207"
"18546","21.01","34.98","2015","05","24","0","09","1432427507"
"18547","21.03","35.00","2015","05","24","0","09","1432427807"
"18548","21.13","35.00","2015","05","24","0","09","1432428107"
"18549","21.22","35.00","2015","05","24","0","09","1432428407"
"18550","21.46","35.00","2015","05","24","0","09","1432428707"
"18551","21.84","35.00","2015","05","24","0","09","1432429007"
"18552","21.84","34.44","2015","05","24","0","10","1432429307"
"18553","21.86","34.12","2015","05","24","0","10","1432429607"
"18554","21.97","34.02","2015","05","24","0","10","1432429907"
"18555","22.00","34.03","2015","05","24","0","10","1432430207"
"18556","22.00","34.02","2015","05","24","0","10","1432430507"
"18557","22.00","34.00","2015","05","24","0","10","1432430807"
"18558","22.00","34.03","2015","05","24","0","10","1432431107"
"18559","22.00","34.01","2015","05","24","0","10","1432431407"
"18560","22.00","34.01","2015","05","24","0","10","1432431707"
"18561","22.00","34.02","2015","05","24","0","10","1432432007"
"18562","22.00","34.02","2015","05","24","0","10","1432432307"
"18563","22.00","34.02","2015","05","24","0","10","1432432607"
"18564","22.00","34.02","2015","05","24","0","11","1432432907"
"18565","22.00","34.00","2015","05","24","0","11","1432433207"
"18566","22.00","34.02","2015","05","24","0","11","1432433507"
"18567","22.00","34.02","2015","05","24","0","11","1432433807"
"18568","22.00","34.03","2015","05","24","0","11","1432434107"
"18569","22.00","34.01","2015","05","24","0","11","1432434407"
"18570","22.00","34.02","2015","05","24","0","11","1432434707"
"18571","22.00","34.01","2015","05","24","0","11","1432435007"
"18572","22.00","34.03","2015","05","24","0","11","1432435307"
"18573","22.00","34.03","2015","05","24","0","11","1432435607"
"18574","22.00","34.00","2015","05","24","0","11","1432435907"
"18575","22.00","34.01","2015","05","24","0","11","1432436207"
"18576","22.00","34.01","2015","05","24","0","12","1432436507"
"18577","22.00","34.01","2015","05","24","0","12","1432436807"
"18578","22.00","34.02","2015","05","24","0","12","1432437107"
"18579","22.00","34.01","2015","05","24","0","12","1432437407"
"18580","22.00","34.02","2015","05","24","0","12","1432437707"
"18581","22.00","34.02","2015","05","24","0","12","1432438007"
"18582","22.00","34.01","2015","05","24","0","12","1432438307"
"18583","22.00","34.00","2015","05","24","0","12","1432438607"
"18584","22.00","34.01","2015","05","24","0","12","1432438907"
"18585","22.00","34.01","2015","05","24","0","12","1432439207"
"18586","22.01","34.03","2015","05","24","0","12","1432439507"
"18587","22.00","34.04","2015","05","24","0","12","1432439807"
"18588","22.00","34.01","2015","05","24","0","13","1432440107"
"18589","22.00","34.04","2015","05","24","0","13","1432440407"
"18590","22.00","34.03","2015","05","24","0","13","1432440708"
"18591","22.00","34.02","2015","05","24","0","13","1432441008"
"18592","22.00","34.02","2015","05","24","0","13","1432441308"
"18593","22.01","34.02","2015","05","24","0","13","1432441608"
"18594","22.00","34.02","2015","05","24","0","13","1432441908"
"18595","22.00","34.03","2015","05","24","0","13","1432442208"
"18596","22.01","34.04","2015","05","24","0","13","1432442508"
"18597","22.00","34.03","2015","05","24","0","13","1432442808"
"18598","22.00","34.07","2015","05","24","0","13","1432443108"
"18599","22.00","34.04","2015","05","24","0","13","1432443408"
"18600","22.00","34.01","2015","05","24","0","14","1432443708"
"18601","22.00","34.01","2015","05","24","0","14","1432444008"
"18602","22.00","34.01","2015","05","24","0","14","1432444308"
"18603","22.00","34.00","2015","05","24","0","14","1432444608"
"18604","22.00","34.02","2015","05","24","0","14","1432444908"
"18605","22.01","34.00","2015","05","24","0","14","1432445208"
"18606","22.00","34.03","2015","05","24","0","14","1432445508"
"18607","22.00","34.01","2015","05","24","0","14","1432445808"
"18608","22.01","34.00","2015","05","24","0","14","1432446108"
"18609","22.01","34.01","2015","05","24","0","14","1432446408"
"18610","22.00","34.02","2015","05","24","0","14","1432446708"
"18611","22.00","34.03","2015","05","24","0","14","1432447008"
"18612","22.00","34.02","2015","05","24","0","15","1432447308"
"18613","22.00","34.00","2015","05","24","0","15","1432447608"
"18614","22.01","34.01","2015","05","24","0","15","1432447908"
"18615","22.01","34.01","2015","05","24","0","15","1432448208"
"18616","22.00","34.03","2015","05","24","0","15","1432448508"
"18617","22.01","34.02","2015","05","24","0","15","1432448808"
"18618","22.00","34.03","2015","05","24","0","15","1432449108"
"18619","22.00","34.03","2015","05","24","0","15","1432449408"
"18620","22.00","34.03","2015","05","24","0","15","1432449708"
"18621","22.00","34.01","2015","05","24","0","15","1432450008"
"18622","22.01","34.01","2015","05","24","0","15","1432450308"
"18623","22.00","34.02","2015","05","24","0","15","1432450608"
"18624","22.01","34.00","2015","05","24","0","16","1432450908"
"18625","22.05","33.99","2015","05","24","0","16","1432451208"
"18626","22.09","33.94","2015","05","24","0","16","1432451508"
"18627","22.32","33.71","2015","05","24","0","16","1432451808"
"18628","22.65","33.36","2015","05","24","0","16","1432452108"
"18629","22.67","33.34","2015","05","24","0","16","1432452408"
"18630","22.88","33.14","2015","05","24","0","16","1432452708"
"18631","22.99","33.02","2015","05","24","0","16","1432453008"
"18632","22.98","33.02","2015","05","24","0","16","1432453308"
"18633","23.00","33.02","2015","05","24","0","16","1432453608"
"18634","22.99","33.03","2015","05","24","0","16","1432453908"
"18635","23.00","33.00","2015","05","24","0","16","1432454208"
"18636","23.00","33.01","2015","05","24","0","17","1432454508"
"18637","23.00","33.01","2015","05","24","0","17","1432454808"
"18638","23.00","33.01","2015","05","24","0","17","1432455108"
"18639","23.00","33.00","2015","05","24","0","17","1432455409"
"18640","23.00","33.02","2015","05","24","0","17","1432455709"
"18641","23.00","33.01","2015","05","24","0","17","1432456009"
"18642","23.00","33.01","2015","05","24","0","17","1432456309"
"18643","22.98","33.02","2015","05","24","0","17","1432456609"
"18644","22.91","33.10","2015","05","24","0","17","1432456909"
"18645","22.94","33.07","2015","05","24","0","17","1432457209"
"18646","22.99","33.01","2015","05","24","0","17","1432457509"
"18647","23.00","33.00","2015","05","24","0","17","1432457809"
"18648","23.00","33.01","2015","05","24","0","18","1432458109"
"18649","23.00","33.01","2015","05","24","0","18","1432458409"
"18650","23.00","33.00","2015","05","24","0","18","1432458709"
"18651","22.97","33.04","2015","05","24","0","18","1432459009"
"18652","22.78","33.22","2015","05","24","0","18","1432459309"
"18653","22.70","33.30","2015","05","24","0","18","1432459609"
"18654","22.70","33.31","2015","05","24","0","18","1432459909"
"18655","22.83","33.17","2015","05","24","0","18","1432460209"
"18656","23.00","33.00","2015","05","24","0","18","1432460509"
"18657","22.99","33.01","2015","05","24","0","18","1432460809"
"18658","22.99","33.01","2015","05","24","0","18","1432461109"
"18659","22.96","33.04","2015","05","24","0","18","1432461409"
"18660","22.80","33.20","2015","05","24","0","19","1432461709"
"18661","22.33","33.67","2015","05","24","0","19","1432462009"
"18662","22.11","33.89","2015","05","24","0","19","1432462309"
"18663","22.02","33.98","2015","05","24","0","19","1432462609"
"18664","22.09","33.91","2015","05","24","0","19","1432462909"
"18665","22.15","33.85","2015","05","24","0","19","1432463209"
"18666","22.60","33.40","2015","05","24","0","19","1432463509"
"18667","22.02","33.99","2015","05","24","0","19","1432463809"
"18668","22.01","34.00","2015","05","24","0","19","1432464109"
"18669","22.04","33.96","2015","05","24","0","19","1432464409"
"18670","22.00","34.00","2015","05","24","0","19","1432464709"
"18671","22.00","34.01","2015","05","24","0","19","1432465009"
"18672","22.01","33.99","2015","05","24","0","20","1432465309"
"18673","22.01","33.99","2015","05","24","0","20","1432465609"
"18674","22.00","34.00","2015","05","24","0","20","1432465909"
"18675","22.00","34.00","2015","05","24","0","20","1432466209"
"18676","22.00","34.01","2015","05","24","0","20","1432466509"
"18677","22.00","34.00","2015","05","24","0","20","1432466809"
"18678","22.00","34.00","2015","05","24","0","20","1432467109"
"18679","22.00","34.00","2015","05","24","0","20","1432467409"
"18680","22.00","34.00","2015","05","24","0","20","1432467709"
"18681","22.00","34.00","2015","05","24","0","20","1432468009"
"18682","22.00","34.00","2015","05","24","0","20","1432468309"
"18683","22.00","34.00","2015","05","24","0","20","1432468609"
"18684","22.00","34.02","2015","05","24","0","21","1432468909"
"18685","22.00","34.01","2015","05","24","0","21","1432469209"
"18686","22.00","34.01","2015","05","24","0","21","1432469509"
"18687","22.00","34.00","2015","05","24","0","21","1432469809"
"18688","22.00","34.00","2015","05","24","0","21","1432470110"
"18689","22.00","34.00","2015","05","24","0","21","1432470410"
"18690","22.00","34.02","2015","05","24","0","21","1432470710"
"18691","21.92","34.01","2015","05","24","0","21","1432471010"
"18692","21.97","34.02","2015","05","24","0","21","1432471310"
"18693","21.96","34.02","2015","05","24","0","21","1432471610"
"18694","21.76","34.03","2015","05","24","0","21","1432471910"
"18695","21.55","34.01","2015","05","24","0","21","1432472210"
"18696","21.28","34.02","2015","05","24","0","22","1432472510"
"18697","21.26","34.03","2015","05","24","0","22","1432472810"
"18698","21.06","34.03","2015","05","24","0","22","1432473110"
"18699","21.03","34.09","2015","05","24","0","22","1432473410"
"18700","21.06","34.04","2015","05","24","0","22","1432473710"
"18701","21.08","34.09","2015","05","24","0","22","1432474010"
"18702","21.01","34.07","2015","05","24","0","22","1432474310"
"18703","21.01","34.10","2015","05","24","0","22","1432474610"
"18704","21.01","34.12","2015","05","24","0","22","1432474910"
"18705","21.00","34.11","2015","05","24","0","22","1432475210"
"18706","21.00","34.18","2015","05","24","0","22","1432475510"
"18707","21.00","34.27","2015","05","24","0","22","1432475810"
"18708","21.00","34.37","2015","05","24","0","23","1432476110"
"18709","21.01","34.38","2015","05","24","0","23","1432476410"
"18710","21.00","34.56","2015","05","24","0","23","1432476710"
"18711","21.00","34.54","2015","05","24","0","23","1432477010"
"18712","21.00","34.62","2015","05","24","0","23","1432477310"
"18713","21.00","34.65","2015","05","24","0","23","1432477610"
"18714","21.00","34.70","2015","05","24","0","23","1432477910"
"18715","21.00","34.85","2015","05","24","0","23","1432478210"
"18716","21.01","34.90","2015","05","24","0","23","1432478510"
"18717","21.00","34.96","2015","05","24","0","23","1432478810"
"18718","21.00","34.99","2015","05","24","0","23","1432479110"
"18719","21.00","35.00","2015","05","24","0","23","1432479410"
"18720","20.98","35.02","2015","05","25","1","00","1432479710"
"18721","20.98","35.03","2015","05","25","1","00","1432480010"
"18722","20.84","35.16","2015","05","25","1","00","1432480310"
"18723","20.83","35.17","2015","05","25","1","00","1432480610"
"18724","20.95","35.05","2015","05","25","1","00","1432480910"
"18725","20.92","35.08","2015","05","25","1","00","1432481210"
"18726","20.44","35.56","2015","05","25","1","00","1432481510"
"18727","20.02","35.98","2015","05","25","1","00","1432481810"
"18728","20.22","35.78","2015","05","25","1","00","1432482110"
"18729","20.02","35.99","2015","05","25","1","00","1432482410"
"18730","20.04","35.97","2015","05","25","1","00","1432482710"
"18731","20.01","35.99","2015","05","25","1","00","1432483010"
"18732","20.01","36.00","2015","05","25","1","01","1432483310"
"18733","20.02","35.98","2015","05","25","1","01","1432483610"
"18734","20.06","35.94","2015","05","25","1","01","1432483910"
"18735","20.02","35.98","2015","05","25","1","01","1432484211"
"18736","20.01","35.99","2015","05","25","1","01","1432484511"
"18737","20.00","36.01","2015","05","25","1","01","1432484811"
"18738","20.01","36.00","2015","05","25","1","01","1432485111"
"18739","20.00","36.00","2015","05","25","1","01","1432485411"
"18740","20.00","36.00","2015","05","25","1","01","1432485711"
"18741","20.01","35.99","2015","05","25","1","01","1432486011"
"18742","20.01","36.00","2015","05","25","1","01","1432486311"
"18743","20.00","36.00","2015","05","25","1","01","1432486611"
"18744","20.00","36.01","2015","05","25","1","02","1432486911"
"18745","20.00","36.01","2015","05","25","1","02","1432487211"
"18746","20.00","36.01","2015","05","25","1","02","1432487511"
"18747","20.00","36.00","2015","05","25","1","02","1432487811"
"18748","20.00","36.01","2015","05","25","1","02","1432488111"
"18749","20.00","36.01","2015","05","25","1","02","1432488411"
"18750","20.01","36.01","2015","05","25","1","02","1432488711"
"18751","20.00","36.01","2015","05","25","1","02","1432489011"
